sweep,mos_corner,res_corner,cap_corner,temp_c,vsup_v,fref_hz,r_xrpu_ohm,c_xcw_f,rc_s,n_cycles,settle_frac,xmpd_w,xmpd_l,xmpd_l_over_w,twin_r_s,tau_xwin,tau_s,vwin_discharged_start_avg_v,vwin_charged_start_avg_v,lock_discharged_start_avg_v,lock_charged_start_avg_v
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,2u,0.5u,0.25,8.51671e-09,20.00,1.703342e-07,3.31043e-02,3.31044e-02,3.30000e+00,3.30000e+00
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,2u,0.5u,0.25,8.51671e-09,22.00,1.873676e-07,2.57662e-02,2.57662e-02,3.30000e+00,3.30000e+00
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,2u,0.5u,0.25,8.51671e-09,24.00,2.044010e-07,1.94846e-02,1.94846e-02,3.30000e+00,3.30000e+00
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.5u,4u,8,8.51671e-09,1.00,8.516710e-09,3.22854e+00,3.30000e+00,4.82308e-06,3.67690e-07
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.5u,4u,8,8.51671e-09,2.00,1.703342e-08,2.51006e+00,2.57237e+00,1.00103e-06,5.18666e-07
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.5u,4u,8,8.51671e-09,4.00,3.406684e-08,1.38350e+00,1.39092e+00,3.30000e+00,3.30705e-03
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.5u,4u,8,8.51671e-09,6.00,5.110026e-08,8.95698e-01,8.95777e-01,3.30000e+00,3.30000e+00
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.5u,4u,8,8.51671e-09,8.00,6.813368e-08,6.63395e-01,6.63396e-01,3.30000e+00,3.30000e+00
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.5u,4u,8,8.51671e-09,10.00,8.516710e-08,5.27469e-01,5.27469e-01,3.30000e+00,3.30000e+00
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.5u,4u,8,8.51671e-09,12.00,1.022005e-07,4.38077e-01,4.38077e-01,3.30000e+00,3.30000e+00
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.5u,4u,8,8.51671e-09,14.00,1.192339e-07,3.74685e-01,3.74685e-01,3.30000e+00,3.30000e+00
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.5u,4u,8,8.51671e-09,16.00,1.362674e-07,3.27238e-01,3.27238e-01,3.30000e+00,3.30000e+00
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.5u,4u,8,8.51671e-09,18.00,1.533008e-07,2.90275e-01,2.90275e-01,3.30000e+00,3.30000e+00
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.5u,4u,8,8.51671e-09,20.00,1.703342e-07,2.60575e-01,2.60575e-01,3.30000e+00,3.30000e+00
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.5u,4u,8,8.51671e-09,22.00,1.873676e-07,2.36147e-01,2.36147e-01,3.30000e+00,3.30000e+00
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.5u,4u,8,8.51671e-09,24.00,2.044010e-07,2.15686e-01,2.15686e-01,3.30000e+00,3.30000e+00
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.35u,6u,17.14,8.51671e-09,1.00,8.516710e-09,3.22854e+00,3.30000e+00,4.82273e-06,3.67692e-07
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.35u,6u,17.14,8.51671e-09,2.00,1.703342e-08,2.87242e+00,2.94051e+00,4.07761e-06,-1.38723e-07
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.35u,6u,17.14,8.51671e-09,4.00,3.406684e-08,2.18868e+00,2.24352e+00,4.06990e-07,8.95229e-07
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.35u,6u,17.14,8.51671e-09,6.00,5.110026e-08,1.61517e+00,1.63464e+00,3.30000e+00,1.72000e-06
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.35u,6u,17.14,8.51671e-09,8.00,6.813368e-08,1.23802e+00,1.24706e+00,3.30000e+00,3.30000e+00
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.35u,6u,17.14,8.51671e-09,10.00,8.516710e-08,1.00072e+00,1.00103e+00,3.30000e+00,3.30000e+00
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.35u,6u,17.14,8.51671e-09,12.00,1.022005e-07,8.39634e-01,8.39664e-01,3.30000e+00,3.30000e+00
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.35u,6u,17.14,8.51671e-09,14.00,1.192339e-07,7.23141e-01,7.23144e-01,3.30000e+00,3.30000e+00
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.35u,6u,17.14,8.51671e-09,16.00,1.362674e-07,6.34937e-01,6.34937e-01,3.30000e+00,3.30000e+00
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.35u,6u,17.14,8.51671e-09,18.00,1.533008e-07,5.65797e-01,5.65798e-01,3.30000e+00,3.30000e+00
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.35u,6u,17.14,8.51671e-09,20.00,1.703342e-07,5.10115e-01,5.10115e-01,3.30000e+00,3.30000e+00
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.35u,6u,17.14,8.51671e-09,22.00,1.873676e-07,4.64299e-01,4.64299e-01,3.30000e+00,3.30000e+00
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.35u,6u,17.14,8.51671e-09,24.00,2.044010e-07,4.25942e-01,4.25942e-01,3.30000e+00,3.30000e+00
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,8u,32,8.51671e-09,1.00,8.516710e-09,3.22855e+00,3.30000e+00,4.82249e-06,3.67692e-07
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,8u,32,8.51671e-09,2.00,1.703342e-08,3.01080e+00,3.08037e+00,4.50519e-06,6.17976e-08
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,8u,32,8.51671e-09,4.00,3.406684e-08,2.58482e+00,2.64917e+00,1.20640e-06,1.70131e-07
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,8u,32,8.51671e-09,6.00,5.110026e-08,2.17169e+00,2.22655e+00,2.95684e-07,8.12659e-07
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,8u,32,8.51671e-09,8.00,6.813368e-08,1.80265e+00,1.83487e+00,3.29997e+00,1.15832e-06
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,8u,32,8.51671e-09,10.00,8.516710e-08,1.50454e+00,1.51711e+00,3.30000e+00,2.22309e-05
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,8u,32,8.51671e-09,12.00,1.022005e-07,1.28228e+00,1.28601e+00,3.30000e+00,3.09798e-02
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,8u,32,8.51671e-09,14.00,1.192339e-07,1.11573e+00,1.11688e+00,3.30000e+00,3.30000e+00
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,8u,32,8.51671e-09,16.00,1.362674e-07,9.87109e-01,9.87377e-01,3.30000e+00,3.30000e+00
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,8u,32,8.51671e-09,18.00,1.533008e-07,8.84890e-01,8.84955e-01,3.30000e+00,3.30000e+00
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,8u,32,8.51671e-09,20.00,1.703342e-07,8.01706e-01,8.01722e-01,3.30000e+00,3.30000e+00
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,8u,32,8.51671e-09,22.00,1.873676e-07,7.32700e-01,7.32704e-01,3.30000e+00,3.30000e+00
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,8u,32,8.51671e-09,24.00,2.044010e-07,6.74549e-01,6.74550e-01,3.30000e+00,3.30000e+00
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,10u,40,8.51671e-09,1.00,8.516710e-09,3.22855e+00,3.30000e+00,4.82251e-06,3.67693e-07
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,10u,40,8.51671e-09,2.00,1.703342e-08,3.05490e+00,3.12490e+00,4.58383e-06,1.35857e-07
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,10u,40,8.51671e-09,4.00,3.406684e-08,2.71415e+00,2.78059e+00,2.48011e-06,-1.42660e-07
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,10u,40,8.51671e-09,6.00,5.110026e-08,2.37866e+00,2.43934e+00,4.14524e-07,5.37543e-07
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,10u,40,8.51671e-09,8.00,6.813368e-08,2.05373e+00,2.10748e+00,2.38157e-07,8.99318e-07
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,10u,40,8.51671e-09,10.00,8.516710e-08,1.77127e+00,1.80149e+00,3.30000e+00,1.13140e-06
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,10u,40,8.51671e-09,12.00,1.022005e-07,1.53053e+00,1.54458e+00,3.30000e+00,6.94053e-06
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,10u,40,8.51671e-09,14.00,1.192339e-07,1.34264e+00,1.34803e+00,3.30000e+00,7.42272e-03
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,10u,40,8.51671e-09,16.00,1.362674e-07,1.19427e+00,1.19724e+00,3.30000e+00,3.30000e+00
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,10u,40,8.51671e-09,18.00,1.533008e-07,1.07495e+00,1.07569e+00,3.30000e+00,3.30000e+00
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,10u,40,8.51671e-09,20.00,1.703342e-07,9.77063e-01,9.77302e-01,3.30000e+00,3.30000e+00
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,10u,40,8.51671e-09,22.00,1.873676e-07,8.95357e-01,8.95434e-01,3.30000e+00,3.30000e+00
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,10u,40,8.51671e-09,24.00,2.044010e-07,8.26158e-01,8.26183e-01,3.30000e+00,3.30000e+00
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,12u,48,8.51671e-09,1.00,8.516710e-09,3.22855e+00,3.30000e+00,4.82251e-06,3.67693e-07
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,12u,48,8.51671e-09,2.00,1.703342e-08,3.07466e+00,3.14489e+00,4.60991e-06,1.58509e-07
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,12u,48,8.51671e-09,4.00,3.406684e-08,2.79113e+00,2.85864e+00,3.43138e-06,-1.94471e-07
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,12u,48,8.51671e-09,6.00,5.110026e-08,2.51021e+00,2.57383e+00,7.55074e-07,3.00830e-07
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,12u,48,8.51671e-09,8.00,6.813368e-08,2.23539e+00,2.29289e+00,2.55719e-07,6.96315e-07
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,12u,48,8.51671e-09,10.00,8.516710e-08,1.97763e+00,2.02184e+00,3.27509e+00,9.59109e-07
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,12u,48,8.51671e-09,12.00,1.022005e-07,1.74471e+00,1.77339e+00,3.30000e+00,1.14734e-06
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,12u,48,8.51671e-09,14.00,1.192339e-07,1.54709e+00,1.56218e+00,3.30000e+00,3.59577e-06
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,12u,48,8.51671e-09,16.00,1.362674e-07,1.38487e+00,1.39174e+00,3.30000e+00,1.97607e-03
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,12u,48,8.51671e-09,18.00,1.533008e-07,1.25194e+00,1.25497e+00,3.30000e+00,5.16454e-02
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,12u,48,8.51671e-09,20.00,1.703342e-07,1.14175e+00,1.14330e+00,3.30000e+00,3.30000e+00
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,12u,48,8.51671e-09,22.00,1.873676e-07,1.04913e+00,1.04969e+00,3.30000e+00,3.30000e+00
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,12u,48,8.51671e-09,24.00,2.044010e-07,9.70248e-01,9.70468e-01,3.30000e+00,3.30000e+00
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,16u,64,8.51671e-09,1.00,8.516710e-09,3.22855e+00,3.30000e+00,4.82249e-06,3.67693e-07
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,16u,64,8.51671e-09,2.00,1.703342e-08,3.10999e+00,3.18055e+00,4.66110e-06,2.06787e-07
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,16u,64,8.51671e-09,4.00,3.406684e-08,2.89785e+00,2.96660e+00,4.22922e-06,-9.75214e-08
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,16u,64,8.51671e-09,6.00,5.110026e-08,2.68657e+00,2.75308e+00,2.10125e-06,-1.19162e-07
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,16u,64,8.51671e-09,8.00,6.813368e-08,2.47732e+00,2.54068e+00,6.07492e-07,3.47320e-07
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,16u,64,8.51671e-09,10.00,8.516710e-08,2.27146e+00,2.33043e+00,2.49527e-07,6.37726e-07
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,16u,64,8.51671e-09,12.00,1.022005e-07,2.06966e+00,2.12463e+00,1.82568e-07,8.42951e-07
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,16u,64,8.51671e-09,14.00,1.192339e-07,1.88884e+00,1.92796e+00,3.29874e+00,1.01052e-06
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,16u,64,8.51671e-09,16.00,1.362674e-07,1.72010e+00,1.74734e+00,3.30000e+00,1.13212e-06
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,16u,64,8.51671e-09,18.00,1.533008e-07,1.57200e+00,1.58880e+00,3.30000e+00,1.79370e-06
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,16u,64,8.51671e-09,20.00,1.703342e-07,1.44429e+00,1.45378e+00,3.30000e+00,1.66816e-04
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,16u,64,8.51671e-09,22.00,1.873676e-07,1.33449e+00,1.33965e+00,3.30000e+00,7.76015e-03
max_threshold,mos_ss,res_bcs,cap_typ,125,3.3,3.5e6,9.653288e+05,3.045833e-12,2.9402303148904e-06,42,0.9831,0.25u,16u,64,8.51671e-09,24.00,2.044010e-07,1.23966e+00,1.24247e+00,3.30000e+00,6.09631e-02
