mos_corner,temp_c,vdd_v,iref_a,state,vout_v,icp_a
mos_tt,-40,3.3,10u,dn,1.2000,-1.001004e-05
mos_tt,-40,3.3,10u,dn,1.2500,-1.001113e-05
mos_tt,-40,3.3,10u,dn,1.3000,-1.001221e-05
mos_tt,-40,3.3,10u,dn,1.3500,-1.001326e-05
mos_tt,-40,3.3,10u,dn,1.4000,-1.001430e-05
mos_tt,-40,3.3,10u,dn,1.4500,-1.001531e-05
mos_tt,-40,3.3,10u,dn,1.5000,-1.001631e-05
mos_tt,-40,3.3,10u,dn,1.5500,-1.001730e-05
mos_tt,-40,3.3,10u,dn,1.6000,-1.001827e-05
mos_tt,-40,3.3,10u,dn,1.6500,-1.001923e-05
mos_tt,-40,3.3,10u,dn,1.7000,-1.002018e-05
mos_tt,-40,3.3,10u,dn,1.7500,-1.002111e-05
mos_tt,-40,3.3,10u,dn,1.8000,-1.002204e-05
mos_tt,-40,3.3,10u,dn,1.8500,-1.002296e-05
mos_tt,-40,3.3,10u,dn,1.9000,-1.002388e-05
mos_tt,-40,3.3,10u,dn,1.9500,-1.002480e-05
mos_tt,-40,3.3,10u,dn,2.0000,-1.002571e-05
mos_tt,-40,3.3,10u,dn,2.0500,-1.002664e-05
mos_tt,-40,3.3,10u,dn,2.1000,-1.002757e-05
mos_tt,-40,3.3,10u,dn,2.1500,-1.002853e-05
mos_tt,-40,3.3,10u,dn,2.2000,-1.002951e-05
mos_tt,-40,3.3,10u,dn,2.2500,-1.003054e-05
mos_tt,-40,3.3,10u,dn,2.3000,-1.003162e-05
mos_tt,-40,3.3,10u,dn,2.3500,-1.003277e-05
mos_tt,-40,3.3,10u,dn,2.4000,-1.003400e-05
mos_tt,-40,3.3,10u,dn,2.4500,-1.003535e-05
mos_tt,-40,3.3,10u,dn,2.5000,-1.003683e-05
mos_tt,-40,3.3,10u,dn,2.5500,-1.003847e-05
mos_tt,-40,3.3,10u,dn,2.6000,-1.004030e-05
mos_tt,-40,3.3,10u,dn,2.6500,-1.004236e-05
mos_tt,-40,3.3,10u,dn,2.7000,-1.004468e-05
mos_tt,-40,3.3,10u,dn,2.7500,-1.004729e-05
mos_tt,-40,3.3,10u,dn,2.8000,-1.005023e-05
mos_tt,-40,3.3,10u,dn,2.8500,-1.005351e-05
mos_tt,-40,3.3,10u,dn,2.9000,-1.005711e-05
mos_tt,-40,3.3,10u,dn,2.9500,-1.006086e-05
mos_tt,-40,3.3,10u,dn,3.0000,-1.006400e-05
mos_tt,-40,3.3,10u,dn,3.0500,-1.006587e-05
mos_tt,-40,3.3,10u,dn,3.1000,-1.006678e-05
mos_tt,-40,3.3,10u,dn,3.1500,-1.006740e-05
mos_tt,-40,3.3,10u,both,0.1500,9.576266e-07
mos_tt,-40,3.3,10u,both,0.2000,4.860324e-07
mos_tt,-40,3.3,10u,both,0.2500,2.564358e-07
mos_tt,-40,3.3,10u,both,0.3000,1.270097e-07
mos_tt,-40,3.3,10u,both,0.3500,5.691854e-08
mos_tt,-40,3.3,10u,both,0.4000,2.649338e-08
mos_tt,-40,3.3,10u,both,0.4500,1.461210e-08
mos_tt,-40,3.3,10u,both,0.5000,8.872312e-09
mos_tt,-40,3.3,10u,both,0.5500,5.362406e-09
mos_tt,-40,3.3,10u,both,0.6000,3.507432e-09
mos_tt,-40,3.3,10u,both,0.6500,3.041583e-09
mos_tt,-40,3.3,10u,both,0.7000,2.695260e-09
mos_tt,-40,3.3,10u,both,0.7500,1.832858e-09
mos_tt,-40,3.3,10u,both,0.8000,5.880549e-10
mos_tt,-40,3.3,10u,both,0.8500,-7.843662e-10
mos_tt,-40,3.3,10u,both,0.9000,-2.150695e-09
mos_tt,-40,3.3,10u,both,0.9500,-3.472783e-09
mos_tt,-40,3.3,10u,both,1.0000,-4.746709e-09
mos_tt,-40,3.3,10u,both,1.0500,-5.976866e-09
mos_tt,-40,3.3,10u,both,1.1000,-7.168723e-09
mos_tt,-40,3.3,10u,both,1.1500,-8.327440e-09
mos_tt,-40,3.3,10u,both,1.2000,-9.458068e-09
mos_tt,-40,3.3,10u,both,1.2500,-1.056558e-08
mos_tt,-40,3.3,10u,both,1.3000,-1.165333e-08
mos_tt,-40,3.3,10u,both,1.3500,-1.272267e-08
mos_tt,-40,3.3,10u,both,1.4000,-1.377444e-08
mos_tt,-40,3.3,10u,both,1.4500,-1.481775e-08
mos_tt,-40,3.3,10u,both,1.5000,-1.583696e-08
mos_tt,-40,3.3,10u,both,1.5500,-1.684174e-08
mos_tt,-40,3.3,10u,both,1.6000,-1.783335e-08
mos_tt,-40,3.3,10u,both,1.6500,-1.881286e-08
mos_tt,-40,3.3,10u,both,1.7000,-1.978144e-08
mos_tt,-40,3.3,10u,both,1.7500,-2.074034e-08
mos_tt,-40,3.3,10u,both,1.8000,-2.169104e-08
mos_tt,-40,3.3,10u,both,1.8500,-2.263533e-08
mos_tt,-40,3.3,10u,both,1.9000,-2.357546e-08
mos_tt,-40,3.3,10u,both,1.9500,-2.451433e-08
mos_tt,-40,3.3,10u,both,2.0000,-2.545562e-08
mos_tt,-40,3.3,10u,both,2.0500,-2.640408e-08
mos_tt,-40,3.3,10u,both,2.1000,-2.736570e-08
mos_tt,-40,3.3,10u,both,2.1500,-2.834796e-08
mos_tt,-40,3.3,10u,both,2.2000,-2.936011e-08
mos_tt,-40,3.3,10u,both,2.2500,-3.041342e-08
mos_tt,-40,3.3,10u,both,2.3000,-3.152142e-08
mos_tt,-40,3.3,10u,both,2.3500,-3.273910e-08
mos_tt,-40,3.3,10u,both,2.4000,-3.401736e-08
mos_tt,-40,3.3,10u,both,2.4500,-3.540851e-08
mos_tt,-40,3.3,10u,both,2.5000,-3.693759e-08
mos_tt,-40,3.3,10u,both,2.5500,-3.863296e-08
mos_tt,-40,3.3,10u,both,2.6000,-4.052642e-08
mos_tt,-40,3.3,10u,both,2.6500,-4.265344e-08
mos_tt,-40,3.3,10u,both,2.7000,-4.505381e-08
mos_tt,-40,3.3,10u,both,2.7500,-4.777470e-08
mos_tt,-40,3.3,10u,both,2.8000,-5.088562e-08
mos_tt,-40,3.3,10u,both,2.8500,-5.456739e-08
mos_tt,-40,3.3,10u,both,2.9000,-5.970719e-08
mos_tt,-40,3.3,10u,both,2.9500,-6.996059e-08
mos_tt,-40,3.3,10u,both,3.0000,-9.080193e-08
mos_tt,-40,3.3,10u,both,3.0500,-1.297130e-07
mos_tt,-40,3.3,10u,both,3.1000,-2.171836e-07
mos_tt,-40,3.3,10u,both,3.1500,-4.982795e-07
mos_ss,27,3.3,10u,up,0.1500,9.999188e-06
mos_ss,27,3.3,10u,up,0.2000,9.999081e-06
mos_ss,27,3.3,10u,up,0.2500,9.998986e-06
mos_ss,27,3.3,10u,up,0.3000,9.998884e-06
mos_ss,27,3.3,10u,up,0.3500,9.998773e-06
mos_ss,27,3.3,10u,up,0.4000,9.998659e-06
mos_ss,27,3.3,10u,up,0.4500,9.998540e-06
mos_ss,27,3.3,10u,up,0.5000,9.998421e-06
mos_ss,27,3.3,10u,up,0.5500,9.998326e-06
mos_ss,27,3.3,10u,up,0.6000,9.998333e-06
mos_ss,27,3.3,10u,up,0.6500,9.998571e-06
mos_ss,27,3.3,10u,up,0.7000,9.999043e-06
mos_ss,27,3.3,10u,up,0.7500,9.999577e-06
mos_ss,27,3.3,10u,up,0.8000,1.000002e-05
mos_ss,27,3.3,10u,up,0.8500,1.000030e-05
mos_ss,27,3.3,10u,up,0.9000,1.000045e-05
mos_ss,27,3.3,10u,up,0.9500,1.000051e-05
mos_ss,27,3.3,10u,up,1.0000,1.000054e-05
mos_ss,27,3.3,10u,up,1.0500,1.000055e-05
mos_ss,27,3.3,10u,up,1.1000,1.000055e-05
mos_ss,27,3.3,10u,up,1.1500,1.000055e-05
mos_ss,27,3.3,10u,up,1.2000,1.000055e-05
mos_ss,27,3.3,10u,up,1.2500,1.000054e-05
mos_ss,27,3.3,10u,up,1.3000,1.000054e-05
mos_ss,27,3.3,10u,up,1.3500,1.000053e-05
mos_ss,27,3.3,10u,up,1.4000,1.000051e-05
mos_ss,27,3.3,10u,up,1.4500,1.000050e-05
mos_ss,27,3.3,10u,up,1.5000,1.000048e-05
mos_ss,27,3.3,10u,up,1.5500,1.000046e-05
mos_ss,27,3.3,10u,up,1.6000,1.000044e-05
mos_ss,27,3.3,10u,up,1.6500,1.000042e-05
mos_ss,27,3.3,10u,up,1.7000,1.000040e-05
mos_ss,27,3.3,10u,up,1.7500,1.000038e-05
mos_ss,27,3.3,10u,up,1.8000,1.000036e-05
mos_ss,27,3.3,10u,up,1.8500,1.000034e-05
mos_ss,27,3.3,10u,up,1.9000,1.000031e-05
mos_ss,27,3.3,10u,up,1.9500,1.000029e-05
mos_ss,27,3.3,10u,up,2.0000,1.000027e-05
mos_ss,27,3.3,10u,up,2.0500,1.000024e-05
mos_ss,27,3.3,10u,up,2.1000,1.000022e-05
mos_ss,27,3.3,10u,up,2.1500,1.000019e-05
mos_ss,27,3.3,10u,up,2.2000,1.000016e-05
mos_ss,27,3.3,10u,up,2.2500,1.000013e-05
mos_ss,27,3.3,10u,up,2.3000,1.000010e-05
mos_ss,27,3.3,10u,up,2.3500,1.000007e-05
mos_ss,27,3.3,10u,up,2.4000,1.000004e-05
mos_ss,27,3.3,10u,up,2.4500,9.999999e-06
mos_ss,27,3.3,10u,up,2.5000,9.999957e-06
mos_ss,27,3.3,10u,up,2.5500,9.999910e-06
mos_ss,27,3.3,10u,up,2.6000,9.999853e-06
mos_ss,27,3.3,10u,up,2.6500,9.999778e-06
mos_ss,27,3.3,10u,up,2.7000,9.999670e-06
mos_ss,27,3.3,10u,up,2.7500,9.999479e-06
mos_ss,27,3.3,10u,up,2.8000,9.999044e-06
mos_ss,27,3.3,10u,up,2.8500,9.997678e-06
mos_ss,27,3.3,10u,up,2.9000,9.989434e-06
mos_ss,27,3.3,10u,up,2.9500,9.973322e-06
mos_ss,27,3.3,10u,up,3.0000,9.942302e-06
mos_ss,27,3.3,10u,up,3.0500,9.878834e-06
mos_ss,27,3.3,10u,up,3.1000,9.719213e-06
mos_ss,27,3.3,10u,up,3.1500,9.220826e-06
mos_ss,27,3.3,10u,dn,0.1500,-8.745721e-06
mos_ss,27,3.3,10u,dn,0.2000,-9.344999e-06
mos_ss,27,3.3,10u,dn,0.2500,-9.634521e-06
mos_ss,27,3.3,10u,dn,0.3000,-9.796266e-06
mos_ss,27,3.3,10u,dn,0.3500,-9.893416e-06
mos_ss,27,3.3,10u,dn,0.4000,-9.947818e-06
mos_ss,27,3.3,10u,dn,0.4500,-9.973238e-06
mos_ss,27,3.3,10u,dn,0.5000,-9.984066e-06
mos_ss,27,3.3,10u,dn,0.5500,-9.989285e-06
mos_ss,27,3.3,10u,dn,0.6000,-9.993151e-06
mos_ss,27,3.3,10u,dn,0.6500,-9.995024e-06
mos_ss,27,3.3,10u,dn,0.7000,-9.996704e-06
mos_ss,27,3.3,10u,dn,0.7500,-9.998211e-06
mos_ss,27,3.3,10u,dn,0.8000,-9.999585e-06
mos_ss,27,3.3,10u,dn,0.8500,-1.000086e-05
mos_ss,27,3.3,10u,dn,0.9000,-1.000205e-05
mos_ss,27,3.3,10u,dn,0.9500,-1.000318e-05
mos_ss,27,3.3,10u,dn,1.0000,-1.000426e-05
mos_ss,27,3.3,10u,dn,1.0500,-1.000530e-05
mos_ss,27,3.3,10u,dn,1.1000,-1.000630e-05
mos_ss,27,3.3,10u,dn,1.1500,-1.000727e-05
mos_ss,27,3.3,10u,dn,1.2000,-1.000821e-05
mos_ss,27,3.3,10u,dn,1.2500,-1.000913e-05
mos_ss,27,3.3,10u,dn,1.3000,-1.001003e-05
mos_ss,27,3.3,10u,dn,1.3500,-1.001090e-05
mos_ss,27,3.3,10u,dn,1.4000,-1.001176e-05
mos_ss,27,3.3,10u,dn,1.4500,-1.001261e-05
mos_ss,27,3.3,10u,dn,1.5000,-1.001344e-05
mos_ss,27,3.3,10u,dn,1.5500,-1.001426e-05
mos_ss,27,3.3,10u,dn,1.6000,-1.001506e-05
mos_ss,27,3.3,10u,dn,1.6500,-1.001586e-05
mos_ss,27,3.3,10u,dn,1.7000,-1.001664e-05
mos_ss,27,3.3,10u,dn,1.7500,-1.001742e-05
mos_ss,27,3.3,10u,dn,1.8000,-1.001818e-05
mos_ss,27,3.3,10u,dn,1.8500,-1.001895e-05
mos_ss,27,3.3,10u,dn,1.9000,-1.001970e-05
mos_ss,27,3.3,10u,dn,1.9500,-1.002046e-05
mos_ss,27,3.3,10u,dn,2.0000,-1.002121e-05
mos_ss,27,3.3,10u,dn,2.0500,-1.002197e-05
mos_ss,27,3.3,10u,dn,2.1000,-1.002273e-05
mos_ss,27,3.3,10u,dn,2.1500,-1.002351e-05
mos_ss,27,3.3,10u,dn,2.2000,-1.002430e-05
mos_ss,27,3.3,10u,dn,2.2500,-1.002513e-05
mos_ss,27,3.3,10u,dn,2.3000,-1.002599e-05
mos_ss,27,3.3,10u,dn,2.3500,-1.002691e-05
mos_ss,27,3.3,10u,dn,2.4000,-1.002789e-05
mos_ss,27,3.3,10u,dn,2.4500,-1.002896e-05
mos_ss,27,3.3,10u,dn,2.5000,-1.003012e-05
mos_ss,27,3.3,10u,dn,2.5500,-1.003142e-05
mos_ss,27,3.3,10u,dn,2.6000,-1.003285e-05
mos_ss,27,3.3,10u,dn,2.6500,-1.003446e-05
mos_ss,27,3.3,10u,dn,2.7000,-1.003625e-05
mos_ss,27,3.3,10u,dn,2.7500,-1.003824e-05
mos_ss,27,3.3,10u,dn,2.8000,-1.004041e-05
mos_ss,27,3.3,10u,dn,2.8500,-1.004265e-05
mos_ss,27,3.3,10u,dn,2.9000,-1.004460e-05
mos_ss,27,3.3,10u,dn,2.9500,-1.004598e-05
mos_ss,27,3.3,10u,dn,3.0000,-1.004675e-05
mos_ss,27,3.3,10u,dn,3.0500,-1.004730e-05
mos_ss,27,3.3,10u,dn,3.1000,-1.004756e-05
mos_ss,27,3.3,10u,dn,3.1500,-1.004782e-05
mos_ss,27,3.3,10u,both,0.1500,1.252904e-06
mos_ss,27,3.3,10u,both,0.2000,6.539682e-07
mos_ss,27,3.3,10u,both,0.2500,3.644419e-07
mos_ss,27,3.3,10u,both,0.3000,2.026148e-07
mos_ss,27,3.3,10u,both,0.3500,1.053605e-07
mos_ss,27,3.3,10u,both,0.4000,5.076431e-08
mos_ss,27,3.3,10u,both,0.4500,2.523501e-08
mos_ss,27,3.3,10u,both,0.5000,1.436205e-08
mos_ss,27,3.3,10u,both,0.5500,9.123263e-09
mos_ss,27,3.3,10u,both,0.6000,6.153964e-09
mos_ss,27,3.3,10u,both,0.6500,4.365804e-09
mos_ss,27,3.3,10u,both,0.7000,3.128668e-09
mos_ss,27,3.3,10u,both,0.7500,2.011315e-09
mos_ss,27,3.3,10u,both,0.8000,8.610788e-10
mos_ss,27,3.3,10u,both,0.8500,-3.168602e-10
mos_ss,27,3.3,10u,both,0.9000,-1.480755e-09
mos_ss,27,3.3,10u,both,0.9500,-2.606366e-09
mos_ss,27,3.3,10u,both,1.0000,-3.688022e-09
mos_ss,27,3.3,10u,both,1.0500,-4.728461e-09
mos_ss,27,3.3,10u,both,1.1000,-5.732594e-09
mos_ss,27,3.3,10u,both,1.1500,-6.705317e-09
mos_ss,27,3.3,10u,both,1.2000,-7.651108e-09
mos_ss,27,3.3,10u,both,1.2500,-8.574295e-09
mos_ss,27,3.3,10u,both,1.3000,-9.479062e-09
mos_ss,27,3.3,10u,both,1.3500,-1.036834e-08
mos_ss,27,3.3,10u,both,1.4000,-1.124339e-08
mos_ss,27,3.3,10u,both,1.4500,-1.210486e-08
mos_ss,27,3.3,10u,both,1.5000,-1.295976e-08
mos_ss,27,3.3,10u,both,1.5500,-1.379595e-08
mos_ss,27,3.3,10u,both,1.6000,-1.462083e-08
mos_ss,27,3.3,10u,both,1.6500,-1.543545e-08
mos_ss,27,3.3,10u,both,1.7000,-1.624070e-08
mos_ss,27,3.3,10u,both,1.7500,-1.703754e-08
mos_ss,27,3.3,10u,both,1.8000,-1.782705e-08
mos_ss,27,3.3,10u,both,1.8500,-1.861055e-08
mos_ss,27,3.3,10u,both,1.9000,-1.938965e-08
mos_ss,27,3.3,10u,both,1.9500,-2.016644e-08
mos_ss,27,3.3,10u,both,2.0000,-2.094360e-08
mos_ss,27,3.3,10u,both,2.0500,-2.172462e-08
mos_ss,27,3.3,10u,both,2.1000,-2.251395e-08
mos_ss,27,3.3,10u,both,2.1500,-2.331728e-08
mos_ss,27,3.3,10u,both,2.2000,-2.414170e-08
mos_ss,27,3.3,10u,both,2.2500,-2.499597e-08
mos_ss,27,3.3,10u,both,2.3000,-2.589078e-08
mos_ss,27,3.3,10u,both,2.3500,-2.686839e-08
mos_ss,27,3.3,10u,both,2.4000,-2.789294e-08
mos_ss,27,3.3,10u,both,2.4500,-2.900485e-08
mos_ss,27,3.3,10u,both,2.5000,-3.022449e-08
mos_ss,27,3.3,10u,both,2.5500,-3.157501e-08
mos_ss,27,3.3,10u,both,2.6000,-3.308266e-08
mos_ss,27,3.3,10u,both,2.6500,-3.477791e-08
mos_ss,27,3.3,10u,both,2.7000,-3.670076e-08
mos_ss,27,3.3,10u,both,2.7500,-3.892660e-08
mos_ss,27,3.3,10u,both,2.8000,-4.170432e-08
mos_ss,27,3.3,10u,both,2.8500,-4.611102e-08
mos_ss,27,3.3,10u,both,2.9000,-5.516955e-08
mos_ss,27,3.3,10u,both,2.9500,-7.265443e-08
mos_ss,27,3.3,10u,both,3.0000,-1.044440e-07
mos_ss,27,3.3,10u,both,3.0500,-1.683590e-07
mos_ss,27,3.3,10u,both,3.1000,-3.283076e-07
mos_ss,27,3.3,10u,both,3.1500,-8.269821e-07
mos_ss,125,3.3,10u,up,0.1500,1.000091e-05
mos_ss,125,3.3,10u,up,0.2000,1.000091e-05
mos_ss,125,3.3,10u,up,0.2500,1.000091e-05
mos_ss,125,3.3,10u,up,0.3000,1.000091e-05
mos_ss,125,3.3,10u,up,0.3500,1.000091e-05
mos_ss,125,3.3,10u,up,0.4000,1.000091e-05
mos_ss,125,3.3,10u,up,0.4500,1.000091e-05
mos_ss,125,3.3,10u,up,0.5000,1.000091e-05
mos_ss,125,3.3,10u,up,0.5500,1.000090e-05
mos_ss,125,3.3,10u,up,0.6000,1.000090e-05
mos_ss,125,3.3,10u,up,0.6500,1.000090e-05
mos_ss,125,3.3,10u,up,0.7000,1.000090e-05
mos_ss,125,3.3,10u,up,0.7500,1.000090e-05
mos_ss,125,3.3,10u,up,0.8000,1.000090e-05
mos_ss,125,3.3,10u,up,0.8500,1.000090e-05
mos_ss,125,3.3,10u,up,0.9000,1.000090e-05
mos_ss,125,3.3,10u,up,0.9500,1.000090e-05
mos_ss,125,3.3,10u,up,1.0000,1.000089e-05
mos_ss,125,3.3,10u,up,1.0500,1.000089e-05
mos_ss,125,3.3,10u,up,1.1000,1.000089e-05
mos_ss,125,3.3,10u,up,1.1500,1.000089e-05
mos_ss,125,3.3,10u,up,1.2000,1.000088e-05
mos_ss,125,3.3,10u,up,1.2500,1.000087e-05
mos_ss,125,3.3,10u,up,1.3000,1.000086e-05
mos_ss,125,3.3,10u,up,1.3500,1.000084e-05
mos_ss,125,3.3,10u,up,1.4000,1.000083e-05
mos_ss,125,3.3,10u,up,1.4500,1.000081e-05
mos_ss,125,3.3,10u,up,1.5000,1.000079e-05
mos_ss,125,3.3,10u,up,1.5500,1.000076e-05
mos_ss,125,3.3,10u,up,1.6000,1.000074e-05
mos_ss,125,3.3,10u,up,1.6500,1.000072e-05
mos_ss,125,3.3,10u,up,1.7000,1.000069e-05
mos_ss,125,3.3,10u,up,1.7500,1.000067e-05
mos_ss,125,3.3,10u,up,1.8000,1.000065e-05
mos_ss,125,3.3,10u,up,1.8500,1.000062e-05
mos_ss,125,3.3,10u,up,1.9000,1.000059e-05
mos_ss,125,3.3,10u,up,1.9500,1.000057e-05
mos_ss,125,3.3,10u,up,2.0000,1.000054e-05
mos_ss,125,3.3,10u,up,2.0500,1.000051e-05
mos_ss,125,3.3,10u,up,2.1000,1.000048e-05
mos_ss,125,3.3,10u,up,2.1500,1.000044e-05
mos_ss,125,3.3,10u,up,2.2000,1.000041e-05
mos_ss,125,3.3,10u,up,2.2500,1.000038e-05
mos_ss,125,3.3,10u,up,2.3000,1.000034e-05
mos_ss,125,3.3,10u,up,2.3500,1.000030e-05
mos_ss,125,3.3,10u,up,2.4000,1.000025e-05
mos_ss,125,3.3,10u,up,2.4500,1.000020e-05
mos_ss,125,3.3,10u,up,2.5000,1.000013e-05
mos_ss,125,3.3,10u,up,2.5500,1.000005e-05
mos_ss,125,3.3,10u,up,2.6000,9.999925e-06
mos_ss,125,3.3,10u,up,2.6500,9.999719e-06
mos_ss,125,3.3,10u,up,2.7000,9.999300e-06
mos_ss,125,3.3,10u,up,2.7500,9.998234e-06
mos_ss,125,3.3,10u,up,2.8000,9.993390e-06
mos_ss,125,3.3,10u,up,2.8500,9.983956e-06
mos_ss,125,3.3,10u,up,2.9000,9.966471e-06
mos_ss,125,3.3,10u,up,2.9500,9.935862e-06
mos_ss,125,3.3,10u,up,3.0000,9.878872e-06
mos_ss,125,3.3,10u,up,3.0500,9.757018e-06
mos_ss,125,3.3,10u,up,3.1000,9.453685e-06
mos_ss,125,3.3,10u,up,3.1500,8.670317e-06
mos_ss,125,3.3,10u,dn,0.1500,-8.228372e-06
mos_ss,125,3.3,10u,dn,0.2000,-9.029985e-06
mos_ss,125,3.3,10u,dn,0.2500,-9.436344e-06
mos_ss,125,3.3,10u,dn,0.3000,-9.659820e-06
mos_ss,125,3.3,10u,dn,0.3500,-9.795602e-06
mos_ss,125,3.3,10u,dn,0.4000,-9.882901e-06
mos_ss,125,3.3,10u,dn,0.4500,-9.937727e-06
mos_ss,125,3.3,10u,dn,0.5000,-9.968576e-06
mos_ss,125,3.3,10u,dn,0.5500,-9.983899e-06
mos_ss,125,3.3,10u,dn,0.6000,-9.991358e-06
mos_ss,125,3.3,10u,dn,0.6500,-9.995400e-06
mos_ss,125,3.3,10u,dn,0.7000,-9.998508e-06
mos_ss,125,3.3,10u,dn,0.7500,-1.000008e-05
mos_ss,125,3.3,10u,dn,0.8000,-1.000144e-05
mos_ss,125,3.3,10u,dn,0.8500,-1.000263e-05
mos_ss,125,3.3,10u,dn,0.9000,-1.000371e-05
mos_ss,125,3.3,10u,dn,0.9500,-1.000470e-05
mos_ss,125,3.3,10u,dn,1.0000,-1.000563e-05
mos_ss,125,3.3,10u,dn,1.0500,-1.000650e-05
mos_ss,125,3.3,10u,dn,1.1000,-1.000734e-05
mos_ss,125,3.3,10u,dn,1.1500,-1.000814e-05
mos_ss,125,3.3,10u,dn,1.2000,-1.000891e-05
mos_ss,125,3.3,10u,dn,1.2500,-1.000965e-05
mos_ss,125,3.3,10u,dn,1.3000,-1.001038e-05
mos_ss,125,3.3,10u,dn,1.3500,-1.001108e-05
mos_ss,125,3.3,10u,dn,1.4000,-1.001177e-05
mos_ss,125,3.3,10u,dn,1.4500,-1.001245e-05
mos_ss,125,3.3,10u,dn,1.5000,-1.001311e-05
mos_ss,125,3.3,10u,dn,1.5500,-1.001376e-05
mos_ss,125,3.3,10u,dn,1.6000,-1.001440e-05
mos_ss,125,3.3,10u,dn,1.6500,-1.001503e-05
mos_ss,125,3.3,10u,dn,1.7000,-1.001565e-05
mos_ss,125,3.3,10u,dn,1.7500,-1.001627e-05
mos_ss,125,3.3,10u,dn,1.8000,-1.001688e-05
mos_ss,125,3.3,10u,dn,1.8500,-1.001748e-05
mos_ss,125,3.3,10u,dn,1.9000,-1.001807e-05
mos_ss,125,3.3,10u,dn,1.9500,-1.001866e-05
mos_ss,125,3.3,10u,dn,2.0000,-1.001925e-05
mos_ss,125,3.3,10u,dn,2.0500,-1.001984e-05
mos_ss,125,3.3,10u,dn,2.1000,-1.002043e-05
mos_ss,125,3.3,10u,dn,2.1500,-1.002102e-05
mos_ss,125,3.3,10u,dn,2.2000,-1.002163e-05
mos_ss,125,3.3,10u,dn,2.2500,-1.002225e-05
mos_ss,125,3.3,10u,dn,2.3000,-1.002289e-05
mos_ss,125,3.3,10u,dn,2.3500,-1.002356e-05
mos_ss,125,3.3,10u,dn,2.4000,-1.002427e-05
mos_ss,125,3.3,10u,dn,2.4500,-1.002504e-05
mos_ss,125,3.3,10u,dn,2.5000,-1.002587e-05
mos_ss,125,3.3,10u,dn,2.5500,-1.002678e-05
mos_ss,125,3.3,10u,dn,2.6000,-1.002779e-05
mos_ss,125,3.3,10u,dn,2.6500,-1.002891e-05
mos_ss,125,3.3,10u,dn,2.7000,-1.003015e-05
mos_ss,125,3.3,10u,dn,2.7500,-1.003153e-05
mos_ss,125,3.3,10u,dn,2.8000,-1.003302e-05
mos_ss,125,3.3,10u,dn,2.8500,-1.003458e-05
mos_ss,125,3.3,10u,dn,2.9000,-1.003600e-05
mos_ss,125,3.3,10u,dn,2.9500,-1.003716e-05
mos_ss,125,3.3,10u,dn,3.0000,-1.003796e-05
mos_ss,125,3.3,10u,dn,3.0500,-1.003859e-05
mos_ss,125,3.3,10u,dn,3.1000,-1.003887e-05
mos_ss,125,3.3,10u,dn,3.1500,-1.003910e-05
mos_ss,125,3.3,10u,both,0.1500,1.762103e-06
mos_ss,125,3.3,10u,both,0.2000,9.677940e-07
mos_ss,125,3.3,10u,both,0.2500,5.636113e-07
mos_ss,125,3.3,10u,both,0.3000,3.407768e-07
mos_ss,125,3.3,10u,both,0.3500,2.051831e-07
mos_ss,125,3.3,10u,both,0.4000,1.179384e-07
mos_ss,125,3.3,10u,both,0.4500,6.312822e-08
mos_ss,125,3.3,10u,both,0.5000,3.224694e-08
mos_ss,125,3.3,10u,both,0.5500,1.694021e-08
mos_ss,125,3.3,10u,both,0.6000,9.497050e-09
mos_ss,125,3.3,10u,both,0.6500,5.459947e-09
mos_ss,125,3.3,10u,both,0.7000,2.901046e-09
mos_ss,125,3.3,10u,both,0.7500,1.048061e-09
mos_ss,125,3.3,10u,both,0.8000,-4.285708e-10
mos_ss,125,3.3,10u,both,0.8500,-1.682485e-09
mos_ss,125,3.3,10u,both,0.9000,-2.792662e-09
mos_ss,125,3.3,10u,both,0.9500,-3.803421e-09
mos_ss,125,3.3,10u,both,1.0000,-4.741584e-09
mos_ss,125,3.3,10u,both,1.0500,-5.624475e-09
mos_ss,125,3.3,10u,both,1.1000,-6.464001e-09
mos_ss,125,3.3,10u,both,1.1500,-7.268948e-09
mos_ss,125,3.3,10u,both,1.2000,-8.046392e-09
mos_ss,125,3.3,10u,both,1.2500,-8.802151e-09
mos_ss,125,3.3,10u,both,1.3000,-9.540228e-09
mos_ss,125,3.3,10u,both,1.3500,-1.026283e-08
mos_ss,125,3.3,10u,both,1.4000,-1.097130e-08
mos_ss,125,3.3,10u,both,1.4500,-1.167310e-08
mos_ss,125,3.3,10u,both,1.5000,-1.235624e-08
mos_ss,125,3.3,10u,both,1.5500,-1.302844e-08
mos_ss,125,3.3,10u,both,1.6000,-1.369080e-08
mos_ss,125,3.3,10u,both,1.6500,-1.434417e-08
mos_ss,125,3.3,10u,both,1.7000,-1.498936e-08
mos_ss,125,3.3,10u,both,1.7500,-1.562716e-08
mos_ss,125,3.3,10u,both,1.8000,-1.625838e-08
mos_ss,125,3.3,10u,both,1.8500,-1.688391e-08
mos_ss,125,3.3,10u,both,1.9000,-1.750478e-08
mos_ss,125,3.3,10u,both,1.9500,-1.812227e-08
mos_ss,125,3.3,10u,both,2.0000,-1.873801e-08
mos_ss,125,3.3,10u,both,2.0500,-1.935415e-08
mos_ss,125,3.3,10u,both,2.1000,-1.997346e-08
mos_ss,125,3.3,10u,both,2.1500,-2.059956e-08
